1.090837e-07,1,1,1,1
1.090837e-07,1,1,11,1
7.091875e-07, 1.176471, 7299852285.714286, 0.09984788209876544, 3.055425875e-05
6.894125e-07, 1.215686, 7445094875.0, 0.17602084596491227, 12.578117500000001
6.69085e-07, 1.254902, 7453882428.571428, 0.27983224147582697, 20.840017142857143
6.490894e-07, 1.294118, 7454226857.142858, 0.3160783886937431, 23.001974285714287
6.29084e-07, 1.333333, 7452547857.142858, 0.3401668146417446, 24.49615714285714
6.095892e-07, 1.372549, 7449827500.0, 0.3594824883817428, 25.7271975
5.890823e-07, 1.411765, 7446175000.0, 0.3758442770984456, 26.779205714285713
5.690873e-07, 1.45098, 7441953000.0, 0.3897387144763861, 27.713101428571427
5.490846e-07, 1.490196, 7437785000.0, 0.40146585860696515, 28.511564285714286
5.41079e-07, 1.490198, 7437871125.0, 0.4022878332027424, 28.51506375
5.293384e-07, 1.529412, 7434172500.0, 0.410054652178122, 29.116435
5.090828e-07, 1.568627, 7431160625.0, 0.4147381881339713, 29.508245000000002
4.890836e-07, 1.607843, 7428366714.285714, 0.41695172846648304, 29.71278142857143
4.690842e-07, 1.647059, 7424344000.0, 0.4189407376114082, 29.80520875
4.49586e-07, 1.686275, 7419972428.571428, 0.42253640788732394, 29.772575714285715
4.290832e-07, 1.72549, 7417517625.0, 0.42209927427797833, 29.55799375
4.090832e-07, 1.764706, 7416327375.0, 0.42023879276785714, 29.236037500000002
3.890821e-07, 1.803922, 7413507142.857142, 0.41994378109318997, 28.949189999999994
3.697139e-07, 1.843137, 7409783625.0, 0.4200805875112309, 28.6581575
3.490819e-07, 1.882353, 7408559000.0, 0.41599647954128444, 28.242425
3.290859e-07, 1.921569, 7412030500.0, 0.40513706952983725, 27.6740875
3.090845e-07, 1.960784, 7418503285.714286, 0.3937282911051213, 26.912141428571424
2.89585e-07, 2.0, 7422289875.0, 0.378100079769299, 26.62016125
2.690819e-07, 2.039216, 7432393285.714286, 0.3669143899392888, 25.558204285714286
2.490875e-07, 2.078431, 7447471625.0, 0.3724422083185841, 24.195653749999998
2.290848e-07, 2.117647, 7393173375.0, 0.4160954955787782, 26.112654999999997
2.093404e-07, 2.156863, 7427750375.0, 0.42701459962686567, 21.808860000000003
1.89084e-07, 2.196078, 7410608375.0, 0.43928584978831503, 25.431385000000002
1.690835e-07, 2.235294, 7329105285.714286, 0.4529740757387247, 29.525637142857146
1.490809e-07, 2.27451, 7335362375.0, 0.44088609497607656, 29.328643749999998
1.295868e-07, 2.313725, 7308156250.0, 0.4825143885865458, 26.342881249999998
1.090837e-07, 2.352941, 7380440625.0, 0.4404545979541735, 25.57497625
8.908164e-08, 2.392157, 7335340625.0, 0.4545392165129924, 19.269444999999997
6.908355e-08, 2.431373, 7221138125.0, 0.38741951766467064, 31.335295
4.908824e-08, 2.470588, 7207742714.285714, 0.3100334002271007, 31.24048
